19115,..Louisa County,"11,387"
19117,..Lucas County,"8,898"
19119,..Lyon County,"11,581"
19121,..Madison County,"15,679"
19123,..Mahaska County,"22,381"
19125,..Marion County,"33,309"
19127,..Marshall County,"40,648"
19129,..Mills County,"15,059"
19131,..Mitchell County,"10,772"
19133,..Monona County,"9,243"
19135,..Monroe County,"7,970"
19137,..Montgomery County,"10,740"
19139,..Muscatine County,"42,745"
19141,..O'Brien County,"14,398"
19143,..Osceola County,"6,462"
19145,..Page County,"15,932"
19147,..Palo Alto County,"9,421"
19149,..Plymouth County,"24,986"
19151,..Pocahontas County,"7,310"
19153,..Polk County,"430,640"
19155,..Pottawattamie County,"93,158"
19157,..Poweshiek County,"18,914"
19159,..Ringgold County,"5,131"
19161,..Sac County,"10,350"
19163,..Scott County,"165,224"
19165,..Shelby County,"12,167"
19167,..Sioux County,"33,704"
19169,..Story County,"89,542"
19171,..Tama County,"17,767"
19173,..Taylor County,"6,317"
19175,..Union County,"12,534"
19177,..Van Buren County,"7,570"
19179,..Wapello County,"35,625"
19181,..Warren County,"46,225"
19183,..Washington County,"21,704"
19185,..Wayne County,"6,403"
19187,..Webster County,"38,013"
19189,..Winnebago County,"10,866"
19191,..Winneshiek County,"21,056"
19193,..Woodbury County,"102,172"
19195,..Worth County,"7,598"
19197,..Wright County,"13,229"
20000,.Kansas,"2,853,118"
20001,..Allen County,"13,371"
20003,..Anderson County,"8,102"
20005,..Atchison County,"16,924"
20007,..Barber County,"4,861"
20009,..Barton County,"27,674"
20011,..Bourbon County,"15,173"
20013,..Brown County,"9,984"
20015,..Butler County,"65,880"
20017,..Chase County,"2,790"
20019,..Chautauqua County,"3,669"
20021,..Cherokee County,"21,603"
20023,..Cheyenne County,"2,726"
20025,..Clark County,"2,215"
20027,..Clay County,"8,535"
20029,..Cloud County,"9,533"
20031,..Coffey County,"8,601"
20033,..Comanche County,"1,891"
20035,..Cowley County,"36,311"
20037,..Crawford County,"39,134"
20039,..Decatur County,"2,961"
20041,..Dickinson County,"19,754"
20043,..Doniphan County,"7,945"
20045,..Douglas County,"110,826"
20047,..Edwards County,"3,037"
20049,..Elk County,"2,882"
20051,..Ellis County,"28,452"
20053,..Ellsworth County,"6,497"
20055,..Finney County,"36,776"
20057,..Ford County,"33,848"
20059,..Franklin County,"25,992"
20061,..Geary County,"34,362"
20063,..Gove County,"2,695"
20065,..Graham County,"2,597"
20067,..Grant County,"7,829"
20069,..Gray County,"6,006"
20071,..Greeley County,"1,247"
20073,..Greenwood County,"6,689"
20075,..Hamilton County,"2,690"
20077,..Harper County,"6,034"
20079,..Harvey County,"34,684"
20081,..Haskell County,"4,256"
20083,..Hodgeman County,"1,916"
20085,..Jackson County,"13,462"
20087,..Jefferson County,"19,126"
20089,..Jewell County,"3,077"
20091,..Johnson County,"544,179"
20093,..Kearny County,"3,977"
20095,..Kingman County,"7,858"
20097,..Kiowa County,"2,553"
20099,..Labette County,"21,607"
20101,..Lane County,"1,750"
20103,..Leavenworth County,"76,227"
20105,..Lincoln County,"3,241"
20107,..Linn County,"9,656"
20109,..Logan County,"2,756"
20111,..Lyon County,"33,690"
20113,..McPherson County,"29,180"
20115,..Marion County,"12,660"
20117,..Marshall County,"10,117"
20119,..Meade County,"4,575"
20121,..Miami County,"32,787"
20123,..Mitchell County,"6,373"
20125,..Montgomery County,"35,471"
20127,..Morris County,"5,923"
20129,..Morton County,"3,233"
20131,..Nemaha County,"10,178"
20133,..Neosho County,"16,512"
20135,..Ness County,"3,107"
20137,..Norton County,"5,671"
20139,..Osage County,"16,295"
20141,..Osborne County,"3,858"
20143,..Ottawa County,"6,091"
20145,..Pawnee County,"6,973"
20147,..Phillips County,"5,642"
20149,..Pottawatomie County,"21,604"
20151,..Pratt County,"9,656"
20153,..Rawlins County,"2,519"
20155,..Reno County,"64,511"
20157,..Republic County,"4,980"
20159,..Rice County,"10,083"
20161,..Riley County,"71,115"
20163,..Rooks County,"5,181"
20165,..Rush County,"3,307"
20167,..Russell County,"6,970"
20169,..Saline County,"55,606"
20171,..Scott County,"4,936"
20173,..Sedgwick County,"498,365"
20175,..Seward County,"22,952"
20177,..Shawnee County,"177,934"
20179,..Sheridan County,"2,556"
20181,..Sherman County,"6,010"
20183,..Smith County,"3,853"
20185,..Stafford County,"4,437"
20187,..Stanton County,"2,235"
20189,..Stevens County,"5,724"
20191,..Sumner County,"24,132"
20193,..Thomas County,"7,900"
20195,..Trego County,"3,001"
20197,..Wabaunsee County,"7,053"
20199,..Wallace County,"1,485"
20201,..Washington County,"5,799"
20203,..Wichita County,"2,234"
20205,..Wilson County,"9,409"
20207,..Woodson County,"3,309"
20209,..Wyandotte County,"157,505"
21000,.Kentucky,"4,339,362"
21001,..Adair County,"18,656"
21003,..Allen County,"19,956"
21005,..Anderson County,"21,421"
21007,..Ballard County,"8,249"
21009,..Barren County,"42,173"
21011,..Bath County,"11,591"
21013,..Bell County,"28,691"
21015,..Boone County,"118,811"
21017,..Bourbon County,"19,985"
21019,..Boyd County,"49,538"
21021,..Boyle County,"28,451"
21023,..Bracken County,"8,488"
21025,..Breathitt County,"13,878"
21027,..Breckinridge County,"20,051"
21029,..Bullitt County,"74,319"
21031,..Butler County,"12,690"
21033,..Caldwell County,"12,984"
21035,..Calloway County,"37,191"
21037,..Campbell County,"90,336"
21039,..Carlisle County,"5,104"
21041,..Carroll County,"10,811"
21043,..Carter County,"27,718"
21045,..Casey County,"15,955"
21047,..Christian County,"73,950"
21049,..Clark County,"35,613"
21051,..Clay County,"21,730"
21053,..Clinton County,"10,272"
21055,..Crittenden County,"9,315"
21057,..Cumberland County,"6,856"
21059,..Daviess County,"96,659"
21061,..Edmonson County,"12,161"
21063,..Elliott County,"7,852"
21065,..Estill County,"14,672"
21067,..Fayette County,"295,803"
21069,..Fleming County,"14,355"
21071,..Floyd County,"39,451"
21073,..Franklin County,"49,285"
21075,..Fulton County,"6,813"
21077,..Gallatin County,"8,589"
21079,..Garrard County,"16,912"
21081,..Grant County,"24,662"
21083,..Graves County,"37,121"
21085,..Grayson County,"25,746"
21087,..Green County,"11,258"
21089,..Greenup County,"36,914"
21091,..Hancock County,"8,565"
21093,..Hardin County,"105,549"
21095,..Harlan County,"29,278"
21097,..Harrison County,"18,849"
21099,..Hart County,"18,199"
21101,..Henderson County,"46,250"
21103,..Henry County,"15,416"
21105,..Hickman County,"4,902"
21107,..Hopkins County,"46,920"
21109,..Jackson County,"13,494"
21111,..Jefferson County,"741,096"
21113,..Jessamine County,"48,586"
21115,..Johnson County,"23,358"
21117,..Kenton County,"159,721"
21119,..Knott County,"16,346"
21121,..Knox County,"31,883"
21123,..Larue County,"14,193"
21125,..Laurel County,"58,849"
21127,..Lawrence County,"15,858"
21129,..Lee County,"7,887"
21131,..Leslie County,"11,310"
21133,..Letcher County,"24,519"
21135,..Lewis County,"13,872"
21137,..Lincoln County,"24,723"
21139,..Livingston County,"9,519"
21141,..Logan County,"26,835"
21143,..Lyon County,"8,314"
21145,..McCracken County,"65,565"
21147,..McCreary County,"18,306"
21149,..McLean County,"9,531"
21151,..Madison County,"82,916"
21153,..Magoffin County,"13,333"
21155,..Marion County,"19,820"
21157,..Marshall County,"31,448"
21159,..Martin County,"12,929"
21161,..Mason County,"17,490"
21163,..Meade County,"28,601"
21165,..Menifee County,"6,306"
21167,..Mercer County,"21,331"
21169,..Metcalfe County,"10,099"
21171,..Monroe County,"10,963"
21173,..Montgomery County,"26,499"
21175,..Morgan County,"13,923"
21177,..Muhlenberg County,"31,499"
21179,..Nelson County,"43,437"
21181,..Nicholas County,"7,128"
21183,..Ohio County,"23,842"
21185,..Oldham County,"60,316"
21187,..Owen County,"10,838"
21189,..Owsley County,"4,755"
21191,..Pendleton County,"14,876"
21193,..Perry County,"28,712"
21195,..Pike County,"65,024"
21197,..Powell County,"12,613"
21199,..Pulaski County,"63,063"
21201,..Robertson County,"2,282"
21203,..Rockcastle County,"17,056"
21205,..Rowan County,"23,333"
21207,..Russell County,"17,565"
21209,..Scott County,"47,173"
21211,..Shelby County,"42,074"
21213,..Simpson County,"17,327"
21215,..Spencer County,"17,061"
21217,..Taylor County,"24,512"
21219,..Todd County,"12,460"
21221,..Trigg County,"14,339"
21223,..Trimble County,"8,809"
21225,..Union County,"15,007"
21227,..Warren County,"113,792"
21229,..Washington County,"11,717"
21231,..Wayne County,"20,813"
21233,..Webster County,"13,621"
21235,..Whitley County,"35,637"
21237,..Wolfe County,"7,355"
21239,..Woodford County,"24,939"
22000,.Louisiana,"4,533,372"
22001,..Acadia Parish,"61,773"
22003,..Allen Parish,"25,764"
22005,..Ascension Parish,"107,169"
22007,..Assumption Parish,"23,421"
22009,..Avoyelles Parish,"42,073"
22011,..Beauregard Parish,"35,654"
22013,..Bienville Parish,"14,353"
22015,..Bossier Parish,"116,979"
22017,..Caddo Parish,"254,969"
22019,..Calcasieu Parish,"192,768"
22021,..Caldwell Parish,"10,132"
22023,..Cameron Parish,"6,839"
22025,..Catahoula Parish,"10,407"
22027,..Claiborne Parish,"17,195"
22029,..Concordia Parish,"20,822"
22031,..De Soto Parish,"26,656"
22033,..East Baton Rouge Parish,"440,178"
22035,..East Carroll Parish,"7,759"
22037,..East Feliciana Parish,"20,263"
22039,..Evangeline Parish,"33,984"
22041,..Franklin Parish,"20,767"
22043,..Grant Parish,"22,309"
22045,..Iberia Parish,"73,240"
22047,..Iberville Parish,"33,387"
22049,..Jackson Parish,"16,274"
22051,..Jefferson Parish,"432,552"
22053,..Jefferson Davis Parish,"31,594"
22055,..Lafayette Parish,"221,578"
22057,..Lafourche Parish,"96,318"
22059,..La Salle Parish,"14,890"
22061,..Lincoln Parish,"46,735"
22063,..Livingston Parish,"128,069"
22065,..Madison Parish,"12,093"
22067,..Morehouse Parish,"27,979"
22069,..Natchitoches Parish,"39,566"
22071,..Orleans Parish,"343,829"
22073,..Ouachita Parish,"153,720"
22075,..Plaquemines Parish,"23,042"
22077,..Pointe Coupee Parish,"22,802"
22079,..Rapides Parish,"131,613"
22081,..Red River Parish,"9,091"
22083,..Richland Parish,"20,725"
22085,..Sabine Parish,"24,233"
22087,..St. Bernard Parish,"35,897"
22089,..St. Charles Parish,"52,780"
22091,..St. Helena Parish,"11,203"
22093,..St. James Parish,"22,102"
22095,..St. John the Baptist Parish,"45,924"
22097,..St. Landry Parish,"83,384"
22099,..St. Martin Parish,"52,160"
22101,..St. Mary Parish,"54,650"
22103,..St. Tammany Parish,"233,740"
22105,..Tangipahoa Parish,"121,097"
22107,..Tensas Parish,"5,252"
22109,..Terrebonne Parish,"111,860"
22111,..Union Parish,"22,721"
22113,..Vermilion Parish,"57,999"
22115,..Vernon Parish,"52,334"
22117,..Washington Parish,"47,168"
22119,..Webster Parish,"41,207"
22121,..West Baton Rouge Parish,"23,788"
22123,..West Carroll Parish,"11,604"
22125,..West Feliciana Parish,"15,625"
22127,..Winn Parish,"15,313"
23000,.Maine,"1,328,361"
23001,..Androscoggin County,"107,704"
23003,..Aroostook County,"71,870"
23005,..Cumberland County,"281,676"
23007,..Franklin County,"30,768"
23009,..Hancock County,"54,420"
23011,..Kennebec County,"122,151"
23013,..Knox County,"39,736"
23015,..Lincoln County,"34,457"
23017,..Oxford County,"57,831"
23019,..Penobscot County,"153,921"
23021,..Piscataquis County,"17,535"
23023,..Sagadahoc County,"35,293"
23025,..Somerset County,"52,226"
23027,..Waldo County,"38,786"
23029,..Washington County,"32,856"
23031,..York County,"197,131"
24000,.Maryland,"5,773,552"
24001,..Allegany County,"75,087"
24003,..Anne Arundel County,"537,656"
24005,..Baltimore County,"805,029"
24009,..Calvert County,"88,737"
24011,..Caroline County,"33,066"
24013,..Carroll County,"167,134"
24015,..Cecil County,"101,108"
24017,..Charles County,"146,551"
24019,..Dorchester County,"32,618"
24021,..Frederick County,"233,385"
24023,..Garrett County,"30,097"
24025,..Harford County,"244,826"
24027,..Howard County,"287,085"
24029,..Kent County,"20,197"
24031,..Montgomery County,"971,777"
24033,..Prince George's County,"863,420"
24035,..Queen Anne's County,"47,798"
24037,..St. Mary's County,"105,151"
24039,..Somerset County,"26,470"
24041,..Talbot County,"37,782"
24043,..Washington County,"147,430"
24045,..Wicomico County,"98,733"
24047,..Worcester County,"51,454"
24510,..Baltimore city,"620,961"
25000,.Massachusetts,"6,547,629"
25001,..Barnstable County,"215,888"
25003,..Berkshire County,"131,219"
25005,..Bristol County,"548,285"
25007,..Dukes County,"16,535"
25009,..Essex County,"743,159"
25011,..Franklin County,"71,372"
25013,..Hampden County,"463,490"
25015,..Hampshire County,"158,080"
25017,..Middlesex County,"1,503,085"
25019,..Nantucket County,"10,172"
25021,..Norfolk County,"670,850"
25023,..Plymouth County,"494,919"
25025,..Suffolk County,"722,023"
25027,..Worcester County,"798,552"
26000,.Michigan,"9,883,635"
26001,..Alcona County,"10,942"
26003,..Alger County,"9,601"
26005,..Allegan County,"111,408"
26007,..Alpena County,"29,598"
26009,..Antrim County,"23,580"
26011,..Arenac County,"15,899"
26013,..Baraga County,"8,860"
26015,..Barry County,"59,173"
26017,..Bay County,"107,771"
26019,..Benzie County,"17,525"
26021,..Berrien County,"156,813"
26023,..Branch County,"45,248"
26025,..Calhoun County,"136,146"
26027,..Cass County,"52,293"
26029,..Charlevoix County,"25,949"
26031,..Cheboygan County,"26,150"
26033,..Chippewa County,"38,520"
26035,..Clare County,"30,926"
26037,..Clinton County,"75,382"
26039,..Crawford County,"14,074"
26041,..Delta County,"37,069"
26043,..Dickinson County,"26,168"
26045,..Eaton County,"107,759"
26047,..Emmet County,"32,694"
26049,..Genesee County,"425,790"
26051,..Gladwin County,"25,692"
26053,..Gogebic County,"16,427"
26055,..Grand Traverse County,"86,986"
26057,..Gratiot County,"42,476"
26059,..Hillsdale County,"46,688"
26061,..Houghton County,"36,628"
26063,..Huron County,"33,118"
26065,..Ingham County,"280,895"
26067,..Ionia County,"63,905"
26069,..Iosco County,"25,887"
26071,..Iron County,"11,817"
26073,..Isabella County,"70,311"
26075,..Jackson County,"160,248"
26077,..Kalamazoo County,"250,331"
26079,..Kalkaska County,"17,153"
26081,..Kent County,"602,622"
26083,..Keweenaw County,"2,156"
26085,..Lake County,"11,539"
26087,..Lapeer County,"88,316"
26089,..Leelanau County,"21,708"
26091,..Lenawee County,"99,892"
26093,..Livingston County,"180,967"
26095,..Luce County,"6,631"
26097,..Mackinac County,"11,113"
26099,..Macomb County,"840,978"
26101,..Manistee County,"24,733"
26103,..Marquette County,"67,077"
26105,..Mason County,"28,705"
26107,..Mecosta County,"42,798"
26109,..Menominee County,"24,029"
26111,..Midland County,"83,629"
26113,..Missaukee County,"14,849"
26115,..Monroe County,"152,021"
26117,..Montcalm County,"63,342"
26119,..Montmorency County,"9,765"
26121,..Muskegon County,"172,188"
26123,..Newaygo County,"48,460"
26125,..Oakland County,"1,202,362"
26127,..Oceana County,"26,570"
26129,..Ogemaw County,"21,699"
26131,..Ontonagon County,"6,780"
26133,..Osceola County,"23,528"
26135,..Oscoda County,"8,640"
26137,..Otsego County,"24,164"
26139,..Ottawa County,"263,801"
26141,..Presque Isle County,"13,376"
26143,..Roscommon County,"24,449"
26145,..Saginaw County,"200,169"
26147,..St. Clair County,"163,040"
26149,..St. Joseph County,"61,295"
26151,..Sanilac County,"43,114"
26153,..Schoolcraft County,"8,485"
26155,..Shiawassee County,"70,648"
26157,..Tuscola County,"55,729"
26159,..Van Buren County,"76,258"
26161,..Washtenaw County,"344,791"
26163,..Wayne County,"1,820,584"
26165,..Wexford County,"32,735"
27000,.Minnesota,"5,303,925"
27001,..Aitkin County,"16,202"
27003,..Anoka County,"330,844"
27005,..Becker County,"32,504"
27007,..Beltrami County,"44,442"
27009,..Benton County,"38,451"
27011,..Big Stone County,"5,269"
27013,..Blue Earth County,"64,013"
27015,..Brown County,"25,893"
27017,..Carlton County,"35,386"
27019,..Carver County,"91,042"
27021,..Cass County,"28,567"
27023,..Chippewa County,"12,441"
27025,..Chisago County,"53,887"
27027,..Clay County,"58,999"
27029,..Clearwater County,"8,695"
27031,..Cook County,"5,176"
27033,..Cottonwood County,"11,687"
27035,..Crow Wing County,"62,500"
27037,..Dakota County,"398,552"
27039,..Dodge County,"20,087"
27041,..Douglas County,"36,009"
27043,..Faribault County,"14,553"
27045,..Fillmore County,"20,866"
27047,..Freeborn County,"31,255"
27049,..Goodhue County,"46,183"
27051,..Grant County,"6,018"
27053,..Hennepin County,"1,152,425"
27055,..Houston County,"19,027"
27057,..Hubbard County,"20,428"
27059,..Isanti County,"37,816"
27061,..Itasca County,"45,058"
27063,..Jackson County,"10,266"
27065,..Kanabec County,"16,239"
27067,..Kandiyohi County,"42,239"
27069,..Kittson County,"4,552"
27071,..Koochiching County,"13,311"
27073,..Lac qui Parle County,"7,259"
27075,..Lake County,"10,866"
27077,..Lake of the Woods County,"4,045"
27079,..Le Sueur County,"27,703"
27081,..Lincoln County,"5,896"
27083,..Lyon County,"25,857"
27085,..McLeod County,"36,651"
27087,..Mahnomen County,"5,413"
27089,..Marshall County,"9,439"
27091,..Martin County,"20,840"
27093,..Meeker County,"23,300"
27095,..Mille Lacs County,"26,097"
27097,..Morrison County,"33,198"
27099,..Mower County,"39,163"
27101,..Murray County,"8,725"
27103,..Nicollet County,"32,727"
27105,..Nobles County,"21,378"
27107,..Norman County,"6,852"
27109,..Olmsted County,"144,248"
27111,..Otter Tail County,"57,303"
27113,..Pennington County,"13,930"
27115,..Pine County,"29,750"
27117,..Pipestone County,"9,596"
27119,..Polk County,"31,600"
27121,..Pope County,"10,995"
27123,..Ramsey County,"508,640"
27125,..Red Lake County,"4,089"
27127,..Redwood County,"16,059"
27129,..Renville County,"15,730"
27131,..Rice County,"64,142"
27133,..Rock County,"9,687"
27135,..Roseau County,"15,629"
27137,..St. Louis County,"200,226"
27139,..Scott County,"129,928"
27141,..Sherburne County,"88,499"
27143,..Sibley County,"15,226"
27145,..Stearns County,"150,642"
27147,..Steele County,"36,576"
27149,..Stevens County,"9,726"
27151,..Swift County,"9,783"
27153,..Todd County,"24,895"
27155,..Traverse County,"3,558"
27157,..Wabasha County,"21,676"
27159,..Wadena County,"13,843"
27161,..Waseca County,"19,136"
27163,..Washington County,"238,136"
27165,..Watonwan County,"11,211"
27167,..Wilkin County,"6,576"
27169,..Winona County,"51,461"
27171,..Wright County,"124,700"
27173,..Yellow Medicine County,"10,438"
28000,.Mississippi,"2,967,297"
28001,..Adams County,"32,297"
28003,..Alcorn County,"37,057"
28005,..Amite County,"13,128"
28007,..Attala County,"19,564"
28009,..Benton County,"8,729"
28011,..Bolivar County,"34,145"
28013,..Calhoun County,"14,962"
28015,..Carroll County,"10,597"
28017,..Chickasaw County,"17,392"
28019,..Choctaw County,"8,547"
28021,..Claiborne County,"9,600"
28023,..Clarke County,"16,732"
28025,..Clay County,"20,634"
28027,..Coahoma County,"26,151"
28029,..Copiah County,"29,449"
28031,..Covington County,"19,568"
28033,..DeSoto County,"161,252"
28035,..Forrest County,"74,934"
28037,..Franklin County,"8,118"
28039,..George County,"22,578"
28041,..Greene County,"14,400"
28043,..Grenada County,"21,906"
28045,..Hancock County,"43,929"
28047,..Harrison County,"187,105"
28049,..Hinds County,"245,285"
28051,..Holmes County,"19,198"
28053,..Humphreys County,"9,375"
28055,..Issaquena County,"1,406"
28057,..Itawamba County,"23,401"
28059,..Jackson County,"139,668"
28061,..Jasper County,"17,062"
28063,..Jefferson County,"7,730"
28065,..Jefferson Davis County,"12,487"
28067,..Jones County,"67,761"
28069,..Kemper County,"10,456"
28071,..Lafayette County,"47,354"
28073,..Lamar County,"55,658"
28075,..Lauderdale County,"80,261"
28077,..Lawrence County,"12,929"
28079,..Leake County,"23,805"
28081,..Lee County,"82,910"
28083,..Leflore County,"32,317"
28085,..Lincoln County,"34,869"
28087,..Lowndes County,"59,779"
28089,..Madison County,"95,203"
28091,..Marion County,"27,088"
28093,..Marshall County,"37,144"
28095,..Monroe County,"36,989"
28097,..Montgomery County,"10,925"
28099,..Neshoba County,"29,676"
28101,..Newton County,"21,720"
28103,..Noxubee County,"11,545"
28105,..Oktibbeha County,"47,671"
28107,..Panola County,"34,704"
28109,..Pearl River County,"55,834"
28111,..Perry County,"12,250"
28113,..Pike County,"40,407"
28115,..Pontotoc County,"29,957"
28117,..Prentiss County,"25,276"
28119,..Quitman County,"8,223"
28121,..Rankin County,"141,617"
28123,..Scott County,"28,264"
28125,..Sharkey County,"4,916"
28127,..Simpson County,"27,503"
28129,..Smith County,"16,491"
28131,..Stone County,"17,786"
28133,..Sunflower County,"29,450"
28135,..Tallahatchie County,"15,378"
28137,..Tate County,"28,886"
28139,..Tippah County,"22,232"
28141,..Tishomingo County,"19,593"
28143,..Tunica County,"10,778"
28145,..Union County,"27,134"
28147,..Walthall County,"15,443"
28149,..Warren County,"48,773"
28151,..Washington County,"51,137"
28153,..Wayne County,"20,747"
28155,..Webster County,"10,253"
28157,..Wilkinson County,"9,878"
28159,..Winston County,"19,198"
28161,..Yalobusha County,"12,678"
28163,..Yazoo County,"28,065"
29000,.Missouri,"5,988,927"
29001,..Adair County,"25,607"
29003,..Andrew County,"17,291"
29005,..Atchison County,"5,685"
29007,..Audrain County,"25,529"
29009,..Barry County,"35,597"
29011,..Barton County,"12,402"
29013,..Bates County,"17,049"
29015,..Benton County,"19,056"
29017,..Bollinger County,"12,363"
29019,..Boone County,"162,642"
29021,..Buchanan County,"89,201"
29023,..Butler County,"42,794"
29025,..Caldwell County,"9,424"
29027,..Callaway County,"44,332"
29029,..Camden County,"44,002"
29031,..Cape Girardeau County,"75,674"
29033,..Carroll County,"9,295"
29035,..Carter County,"6,265"
29037,..Cass County,"99,478"
29039,..Cedar County,"13,982"
29041,..Chariton County,"7,831"
29043,..Christian County,"77,422"
29045,..Clark County,"7,139"
29047,..Clay County,"221,939"
29049,..Clinton County,"20,743"
29051,..Cole County,"75,983"
29053,..Cooper County,"17,601"
29055,..Crawford County,"24,696"
29057,..Dade County,"7,883"
29059,..Dallas County,"16,777"
29061,..Daviess County,"8,433"
29063,..DeKalb County,"12,892"
29065,..Dent County,"15,657"
29067,..Douglas County,"13,684"
29069,..Dunklin County,"31,953"
29071,..Franklin County,"101,493"
29073,..Gasconade County,"15,222"
29075,..Gentry County,"6,738"
29077,..Greene County,"275,174"
29079,..Grundy County,"10,261"
29081,..Harrison County,"8,957"
29083,..Henry County,"22,272"
29085,..Hickory County,"9,627"
29087,..Holt County,"4,912"
29089,..Howard County,"10,144"
29091,..Howell County,"40,400"
29093,..Iron County,"10,630"
29095,..Jackson County,"674,158"
29097,..Jasper County,"117,404"
29099,..Jefferson County,"218,728"
29101,..Johnson County,"52,595"
29103,..Knox County,"4,131"
29105,..Laclede County,"35,571"
29107,..Lafayette County,"33,381"
29109,..Lawrence County,"38,634"
29111,..Lewis County,"10,211"
29113,..Lincoln County,"52,566"
29115,..Linn County,"12,761"
29117,..Livingston County,"15,195"
29119,..McDonald County,"23,083"
29121,..Macon County,"15,566"
29123,..Madison County,"12,222"
29125,..Maries County,"9,175"
29127,..Marion County,"28,781"
29129,..Mercer County,"3,785"
29131,..Miller County,"24,748"
29133,..Mississippi County,"14,358"
29135,..Moniteau County,"15,607"
29137,..Monroe County,"8,840"
29139,..Montgomery County,"12,236"
29141,..Morgan County,"20,565"
29143,..New Madrid County,"18,960"
29145,..Newton County,"58,114"
29147,..Nodaway County,"23,370"
29149,..Oregon County,"10,881"
29151,..Osage County,"13,885"
29153,..Ozark County,"9,723"
29155,..Pemiscot County,"18,296"
29157,..Perry County,"18,971"
29159,..Pettis County,"42,201"
29161,..Phelps County,"45,156"
29163,..Pike County,"18,516"
29165,..Platte County,"89,322"
29167,..Polk County,"31,137"
29169,..Pulaski County,"52,275"
29171,..Putnam County,"4,979"
29173,..Ralls County,"10,167"
29175,..Randolph County,"25,414"
29177,..Ray County,"23,494"
29179,..Reynolds County,"6,694"
29181,..Ripley County,"14,100"
29183,..St. Charles County,"360,485"
29185,..St. Clair County,"9,805"
29186,..Ste. Genevieve County,"18,149"
29187,..St. Francois County,"65,364"
29189,..St. Louis County,"998,954"
29195,..Saline County,"23,370"
29197,..Schuyler County,"4,431"
29199,..Scotland County,"4,843"
29201,..Scott County,"39,187"
29203,..Shannon County,"8,441"
29205,..Shelby County,"6,373"
29207,..Stoddard County,"29,969"
29209,..Stone County,"32,202"
29211,..Sullivan County,"6,714"
29213,..Taney County,"51,675"
29215,..Texas County,"26,008"
29217,..Vernon County,"21,159"
29219,..Warren County,"32,513"
29221,..Washington County,"25,194"
29223,..Wayne County,"13,522"
29225,..Webster County,"36,202"
29227,..Worth County,"2,171"
29229,..Wright County,"18,815"
29510,..St. Louis city,"319,294"
30000,.Montana,"989,415"
30001,..Beaverhead County,"9,246"
30003,..Big Horn County,"12,865"
30005,..Blaine County,"6,491"
30007,..Broadwater County,"5,612"
30009,..Carbon County,"10,078"
30011,..Carter County,"1,160"
30013,..Cascade County,"81,327"
30015,..Chouteau County,"5,813"
30017,..Custer County,"11,699"
30019,..Daniels County,"1,751"
30021,..Dawson County,"8,966"
30023,..Deer Lodge County,"9,298"
30025,..Fallon County,"2,890"
30027,..Fergus County,"11,586"
30029,..Flathead County,"90,928"
30031,..Gallatin County,"89,513"
30033,..Garfield County,"1,206"
30035,..Glacier County,"13,399"
30037,..Golden Valley County,884
30039,..Granite County,"3,079"
30041,..Hill County,"16,096"
30043,..Jefferson County,"11,406"
30045,..Judith Basin County,"2,072"
30047,..Lake County,"28,746"
30049,..Lewis and Clark County,"63,395"
30051,..Liberty County,"2,339"
30053,..Lincoln County,"19,687"
30055,..McCone County,"1,734"
30057,..Madison County,"7,691"
30059,..Meagher County,"1,891"
30061,..Mineral County,"4,223"
30063,..Missoula County,"109,299"
30065,..Musselshell County,"4,538"
30067,..Park County,"15,636"
30069,..Petroleum County,494
30071,..Phillips County,"4,253"
30073,..Pondera County,"6,153"
30075,..Powder River County,"1,743"
30077,..Powell County,"7,027"
30079,..Prairie County,"1,179"
30081,..Ravalli County,"40,212"
30083,..Richland County,"9,746"
30085,..Roosevelt County,"10,425"
30087,..Rosebud County,"9,233"
30089,..Sanders County,"11,413"
30091,..Sheridan County,"3,384"
30093,..Silver Bow County,"34,200"
30095,..Stillwater County,"9,117"
30097,..Sweet Grass County,"3,651"
30099,..Teton County,"6,073"
30101,..Toole County,"5,324"
30103,..Treasure County,718
30105,..Valley County,"7,369"
30107,..Wheatland County,"2,168"
30109,..Wibaux County,"1,017"
30111,..Yellowstone County,"147,972"
31000,.Nebraska,"1,826,341"
31001,..Adams County,"31,364"
31003,..Antelope County,"6,685"
31005,..Arthur County,460
31007,..Banner County,690
31009,..Blaine County,478
31011,..Boone County,"5,505"
31013,..Box Butte County,"11,308"
31015,..Boyd County,"2,099"
31017,..Brown County,"3,145"
31019,..Buffalo County,"46,102"
31021,..Burt County,"6,858"
31023,..Butler County,"8,395"
31025,..Cass County,"25,241"
31027,..Cedar County,"8,852"
31029,..Chase County,"3,966"
31031,..Cherry County,"5,713"
31033,..Cheyenne County,"9,998"
31035,..Clay County,"6,542"
31037,..Colfax County,"10,515"
31039,..Cuming County,"9,139"
31041,..Custer County,"10,939"
31043,..Dakota County,"21,006"
31045,..Dawes County,"9,182"
31047,..Dawson County,"24,326"
31049,..Deuel County,"1,941"
31051,..Dixon County,"6,000"
31053,..Dodge County,"36,691"
31055,..Douglas County,"517,110"
31057,..Dundy County,"2,008"
31059,..Fillmore County,"5,890"
31061,..Franklin County,"3,225"
31063,..Frontier County,"2,756"
31065,..Furnas County,"4,959"
31067,..Gage County,"22,311"
31069,..Garden County,"2,057"
31071,..Garfield County,"2,049"
31073,..Gosper County,"2,044"
31075,..Grant County,614
